id,name,description,studycredit,location,contact_id,level,learningoutcomes,module_tags,interests_match_score,popularity_score,estimated_difficulty,available_spots,start_date
316,busi innov,keuzemodul verdiep organisatorisch kant innovatie praktijk begint innovatieproces vak duidelijk afgebak problem vraagstuk problem vraagstuk eerst onderzoek scherp krijg vraagt ander denk creativiteit wet inzicht verschill partij kunt combiner,30,['Den Bosch'],101,NLQF6,sam student opgedan kennis workshop toepass innovatieproject technisch omgev hierbij ga slag vernieuw gang zet begeleid leerproces stat hierbij central,innovati creativiteit,0.63,0.818,3,68,2025-11-22
317,datagedreven besluitvorm ai,modul ler student basis dataverwerk visualisatie mak elkar disciplin kennis data sam interpreter basis vakgebied relevant dataset ontdek student data ler,15,['Breda'],101,NLQF6,student interpreteert eenvoud dataanalyses gebruikt python numpy pandas dataanalys mak wet data duidelijk representer stelt aanbevel realistisch vraagstuk data praktijk,data scienc ai python onderzoek,0.57,0.302,4,59,2025-10-12
318,ai driven robot,intro hoort overal robot ai “onz banen” gan overnem chatgpt midjourney lijst ai tol bied mogelijk snel aantrek generer content robot algoritmisch tak fabriekswerker overnem robot functioner minder vastomlijnd omgev samenwerk mens cobot inhoud modul gan student robot bouw kit basis platform machin learning enof ai toepass toepass robot train moeilijk tak vervull lever product robot gedocumenteerd avontur robot “brein” robot reflectie zakelijk commerciel toepass bedenk zoud,15,['Breda'],101,NLQF6,,smart industri smart health,0.44,0.938,1,51,2025-10-11
319,gren belt,student ler theorie praktijk procesverbeter gren belt niveau mogelijk volgen erkend richtlijn aanton bespar opgeleverd modul hangt gren belt certificer,15,['Tilburg'],101,NLQF5,,smart industri smart health,0.38,0.76,4,53,2025-12-10
320,smart health,intro ligt gat tuss techneut zorgprofessional techneut miss domeinkennis zorg zorgprofessional goed beeld onmog technologie modul brengt twee sam zorgvraagstuk pak inhoud basis interdisciplinair project gan student atix agz sam slag zorg verbeter project kennis opleid gebruikt challeng pak doel techneut introducer belevingswereld zorgprofessional andersom naast gezamen aanpak challeng bijvoorbeeld samenwerk amphia ziekenhuis plaatsvind technisch diepgang geborgd,15,['Breda'],101,NLQF5,,smart health,0.52,0.96,3,47,2025-09-06
321,virtual en augment realiti,modul ler student doeltreff vrar applicatie mak waarbij uxdesign d render interactiondesign gam design asset creatie bod kom,15,['Breda'],101,NLQF5,student ontwerpt realiseert toepass vrar realistisch vraagstuk waarbij toepass serious gam digital twin procesoptimalisatie,virtual realiti augment realiti digit twin seriou game user experi,0.91,0.304,5,50,2025-10-22
322,cybersecur,student ler hand pakkend voorbeeld waarbij stoel hacker zit gevar internet daarteg wapen ler ethiek wetgev erachter social enginer technisch aspect hack,15,['Breda'],101,NLQF5,student adviseert gebruiker cyberveil gebied ethiek wetgev social enginer technisch maatregel hack,hack digit veiligheid infrastructuur,0.51,0.202,4,27,2025-09-26
323,advanc comput vision,intro computer vision maakt mogelijk computer zien begrijp wereld hen hen gebeurt gebruikt bred scala toepass waaronder gezichtsherkenn objectdetectie zelfrijd autos snelgroei vakgebied potentie manier waarop we wereld hen omgan revolutioner inhoud modul introduceert klassiek beeldverwerk ec ai gebaseerd beeldverwerk ec ai gebaseerd praktijktoepass ec,15,['Breda'],101,NLQF6,,smart industri,0.64,0.726,5,58,2025-11-03
324,engin nonengin,betekent fysiek product realiser modul nietenginer kennis lat mak ontwerptechniek productiemethod process uiteind bedoel crer sted vaker technologie ingezet oploss maatschapp problem student deelnem keuzemodul moet oploss bedenk bestaand maatschapp problem vervolgen gan ontwerp realiser digital fysiek product beoordel gebaseerd opgeleverd product bijvoorbeeld dossier student mak basis ontwikkel bevind ler student a z product bedenk en realiser onderwerp past meerder avan zwaartepunt combineert productoploss problem binn maatschappij less ingericht basis behoeftes help bedenk concept help realiser product,15,['Breda'],101,NLQF5,,smart industri smart health smart energi,0.76,0.662,1,45,2025-12-07
325,makerspac,modul bedenk student oploss maatschapp problem vervolgen gan ontwerp realiser begeleid verschill docent instructeur engineeringvaard aanler nodig resultat kom inspirer omgev war all material voorhand,15,['Breda'],101,NLQF6,student vindt oploss grot maatschapp problem daarvor doet engineeringsvaard del zelfstand ontwikkelt product design thinking ontworp student pitched product investeerder,makerspac uitvind enginer design thinking storytell,0.54,0.594,5,77,2025-10-29
326,operationeel procesadvi tbk,student ler problem operationel primair bedrijfsprocess analyser hierbij diver kwalitatiev kwantitatiev modell ingezet,15,['Tilburg'],101,NLQF5,student analyseert problem communiceert afdelingsleider organisatie middel onderbouwd rapportag oorzak problem operationel primair process waarbij gebruik gemaakt geschikt kwantitatiev modell,,0.93,0.448,5,53,2025-10-26
327,analyseren softwar infrastructuur bim,modul ler softwar infrastructur inricht organisatie kenn adviser organisatie aanschaf nieuw softwar pakket alsmed impact bestaand organisatie process infrastructur softwar,15,['Breda'],101,NLQF5,student projectgroep adviser managementteam verschill organisaties middel analys it landschap informatievoorzien war duurzam verbeter mogelijk waarbij gebruik gemaakt relevant standaard method prototypes modell,,0.93,0.912,2,73,2025-10-29
328,asset characterist iem,bekend,15,['Breda'],101,NLQF5,,,0.46,0.702,2,73,2025-12-18
329,aerospac engin mainten,today aerospac industri world grow rapidli consid one major drive forc behind technolog develop industri countri also cooper public privat industri intern charact english commun medium netherland european union great need technic train peopl aviat industri aim minor aerospac engin mainten expos student industri main engin element minor conduct english open intern student erasmu exchang program minor develop deploy within academi engin ict aei breda close collabor industri research institut,30,['Breda'],101,NLQF6,program gain insight world aerospac compani visit introduct subject like aerodynam flight mechan mainten manag aviat legisl certif well human factor safeti attitud behavior,,0.62,0.12,2,22,2025-11-09
330,urban innov,interest experienc would like advis client field innov urban renew choos urban innov minor urban innov consult solv issu multidisciplinari team goal make citi inclus smart resili sustain,30,['Breda'],101,NLQF6,success complet programm abl • appli multidisciplinari expertis independ team • appli research method • analys specif problem profession practic • manag consult process • direct develop skill knowledg attitud,,0.5,0.324,5,78,2025-12-10
331,innovatiemanagement,central thema minor betrek technologie innovatie nieuw productendienst process binn bestaand nieuw organisatie mogelijk innovatie verbeter bedrijfsvoer organisaties voer innovatie vernieuw invoer nieuw ideeen goeder dienst process innovatie plaatsvind binn organisaties binn breder verband proces innovatie draait ding nieuw mogelijk beter manier pak,30,['Tilburg'],101,NLQF6,student minor innovatie management afgerond groeiend innover product ontwikkel dienstverlen international organisatie verschill aspect drag innovatieproces,,0.49,0.39,3,69,2025-10-03
332,softwar engin kwaliteit testen,kies minor theorie praktijk bouw test grootschal softwar system geheim jou leert welk kwaliteitsaspect belang ontwikkel beher softwar teven ga slag verschill test methodiek test tol focus minor ligt kwaliteit binn gehel softwar development lif cycl sdlc minor leert grip krijg zak beheers kwaliteit test ontwikkel complex informatiesystem,30,['Breda'],101,NLQF6,,,0.32,0.144,5,31,2025-10-23
333,smart industri internet thing,big data smart robotic artificial intelligenc machin learning……onderwerp sted vaker nieuw kom moeilijk ontgan we bevind mid vierd industriel revolutie technologisch ontwikkel leid sted sneller ingrijp verander organisaties stan spring professional operer grenz enginer ict bedrijfskund academie atix academie technologie innovatie verzorgt opleid all drie kennisgebied enginer ict bedrijfskund waardor mogelijk juist kennis bied bedrijfslev student ontwikkel vaardig meerder vakgebied kunt inzet smart industry internet thing oploss,30,['Breda'],101,NLQF6,volgend leerdoel stan central tijden minor • student herontwerpt bedrijfsprocess enof ondersteun middel maximal gebruik mak nieuwst informatie technologisch ontwikkel zodan bedrijv efficienter flexibeler kwalitatief beter tailormad producer • student werkt sam multidisciplinair team zodan gezamen integral oploss kom • student ontwikkelt kennis vaardig gebied smart industry middel stell juist leervrag zodan hijzij ontwikkeldoelstell bereikt,big data smart robot artifici intellig machin learn iot smart industri industri,0.7,0.398,3,20,2025-09-22
334,artif intellig,we gan drie gebied ml gang namelijk supervised learning ler basis gelabeld trainingsdata bijvoorbeeld herkenn fruitsoort plaatjes unsupervised learning vind verborg structur data bijvoorbeeld recommender system youtub reinforcement learning ler interacter omgev bijvoorbeeld zelfrijd auto daarnaast bested we aandacht generativ ai generer nieuw data bijvoorbeeld httpsthispersondoesnotexistcom,30,['Breda'],101,NLQF6,,,0.63,0.268,3,73,2025-09-21
335,robotis,robot kom eran minor robotiser doel student kennis ervar lat opdoen ontwikkel robot robotsystem bijdrag lever onz samenlev onz industrie,30,['Breda'],101,NLQF6,,,0.33,0.318,2,63,2025-11-09
336,appdevelop,stammodul ler student veilig app mak net maui,15,['Breda'],101,NLQF5,ontwikkel grafisch app beveiligd backend maatschapp relevant vraagstuk volgen softwar development lif cycl voer project planmat behulp scrummethod communicer professionel tijden bijeenkomst contact opdrachtgever onderbouw mondel visie feedback sterk argument analyser probleemcontext special aandacht maatschapp relevantie opdracht doe middel gedeg stakeholderanalys achterhal requirement backlog bestuder meerder stakeholder interview mak risicoanalys ontwerp pas ontwerp beveiligd clientserverarchitectur toe behulp restful web api pas daarbij ontwerpprincipes toe d ux gaming realiser zowel client serversubsystem houd reken beveil onderl communicatie test app behulp unit test acceptatietest vastgesteld acceptatiecriteria stakeholder deploy beher applicatiesystem behulp cicd tol,maui net cybersecur,0.48,0.646,4,24,2025-11-09
337,industriël robotcel,stammodul ler student system bestaand robot meerder deelsystem gecoordineerd lat samenwerk nadruk ligt systeemdenk softwar hardwareintegratie,15,['Breda'],101,NLQF5,,robot plc smart camera plc,0.89,0.134,1,49,2025-12-28
338,realisati energiewerktuig wtb,stammodul ler student eerst beginsel warm energitechniek waarbij,15,['Breda'],101,NLQF5,,thermodynamica pomp,0.46,0.702,2,49,2025-12-21
339,onderzoekslab energie materiaaltransitie,vind jij belangrijk positief drag maatschappij jezelf toekomst generaties jouw onderzoeksskill verbeter minor kiez studiepunt openstan stag epstraject doe mee onderzoeksproject keuz lectorat avan zwaartepunt transities energie materiaal,30,['Breda'],101,NLQF6,,,0.39,0.628,2,78,2025-09-04
340,ai translat,kunstmat intelligentie ai snel belangrijker komt sted vaker onz wereld doorbrak stapel aisystem overal invloed filter social media slimm chatbot gpt healthtech energie transitie netflix aanbevel … tegelijkertijd bedreig waarmee we geconfronteerd werk uitdag onz privacy schend groep discriminer gevall waarin fout ging … par noem toeslagenaffair cambridg analytica bijstandaffair … mens aisystem ontwerp kijk vak technisch oog neger maatschapp individuel gevolg system komt zovel kijk oploss problem binn techniek ga mens bedrijfsprocess hierin betrek dringend behoeft technisch aspect vertal realworld implementatie we mens nodig liaison funger klof overbrugg tuss kennis gegenereerd aisystem domeinkennis gebruiker aivertaler vertaalt complex praktijksituaties aiexpert data wetenschapper begeleidt proces inhoud zorgt ervor resultat ingebed praktijk bepaalt allen mag technologisch juridisch vraagstuk wenselijk verantwoord ethisch maatschapp vraagstuk vertaalt busines cases,30,['Breda'],101,NLQF6,,,0.62,0.378,4,76,2025-12-03
341,minor aquacycl circular water technolog,st quarter comprehens understand water chain precipit use drink water process water sewag system wastewat treatment reus combin solid theoret foundat practic experi made nd youll design develop innov system relat circular water technolog compani done small multidisciplinari group student internship,30,"['Breda', 'Den Bosch']",101,NLQF6,• learn outcom integr theori practic circular water technolog student demonstr comprehens understand circular water technolog includ abil perform area analysi quantifi avail water appli biolog physic chemic purif techniqu student also demonstr abil set mass balanc understand sewag system explor innov technolog water reus addit theoret knowledg student gain practic skill includ abil util advanc model techniqu fluid dynam perform water qualiti analysi,water technolog circular water chain reus multidisciplinar,0.94,0.358,1,36,2025-11-14
342,modul intro materi energi transit,modul get introduct research technic world materi energi transit toward sustain world get chanc work ongo research interdisciplinairi project multidisciplinari way student differ program freedom topic work modul includ workshop research differ content energi materi scienc,15,['Breda'],101,NLQF5,• learn outcom project student optim part given water chain reallif project multidisciplinari group base principl circular consid water qualiti water quantiti environ student make one design sketch partial result relat relev sdg,energi transit materi transit centr expertis research interdisciplinari,0.46,0.67,5,67,2025-11-01
343,minor biopolymerencirculair polymeren,minor biopolymer verbred naast procestechnologisch dimensie chemisch dimensie waarbij accent ligt verwerkingstechnologie kunststoff polymer biopolymer ontwikkel productie toepass biopolymer eindproduct materiaaleigenschapp hoofdthema maatschappij bedrijfslev onderwerp benaderd vanuit duurzam invalshoek grot maatschapp belang komend jar,30,['Breda'],101,NLQF6,• learn outcom internship student appli circular water technolog knowledg skill case studi compani multidisciplinari group result relev profession product compani,materiaal transitie onderzoek vorm onderwijs interdisciplinair,0.74,0.56,5,66,2025-11-01
344,modul forensisch laboratorium onderzoek,flo gat verzamel spor mockup plat delict analyser hiervan chemisch biologisch onderzoeksmethod interpreter technisch bewijsmiddel vervolgen scenariodenk geoefend bepal welk gebeurteniss gevond bewijs verklar,15,"['Breda', 'Den Bosch']",101,NLQF5,learn outcom design think multidisciplinari profession cooper research student work interdisciplinari problem relat materi energi transit order answer question actual client togeth student disciplin multidisciplinari use biomimicri designthink agil plan realiz deploy differ disciplin show group dynam reflect,forensisch onderzoek sporenanalys data analys scenario denk strafrecht,0.8,0.126,2,42,2025-12-03
345,chemie gezond,chemie gezond werktitel gat voeding medicijn,15,"['Breda', 'Den Bosch']",101,NLQF5,,medicinal chemi organisch chemi bioanalytisch chemi data chemi,0.45,1.0,1,34,2025-12-04
346,minor drug discoveri,student chemie biologie doorlop theorie programma eerst fas drug discovery hiervij samengewerkt multidisciplinair team gevolgd praktijk project specifiek eig opleid,30,['Breda'],101,NLQF6,learn outcom problem solv student abl come creativ solut interdisciplinari problem materi energi transit solut substanti research result practic theoret illustr product product,organisch chemi biochemi interdisciplinair farmaceutisch onderzoek,0.77,0.906,2,56,2025-09-24
347,minor aquacycl circular water technolog,st quarter comprehens understand water chain precipit use drink water process water sewag system wastewat treatment reus combin solid theoret foundat practic experi made nd youll design develop innov system relat circular water technolog compani done small multidisciplinari group student internship,30,"['Breda', 'Den Bosch']",101,NLQF6,• learn outcom integr theori practic circular water technolog student demonstr comprehens understand circular water technolog includ abil perform area analysi quantifi avail water appli biolog physic chemic purif techniqu student also demonstr abil set mass balanc understand sewag system explor innov technolog water reus addit theoret knowledg student gain practic skill includ abil util advanc model techniqu fluid dynam perform water qualiti analysi,water technolog circular water chain reus multidisciplinar,0.54,0.22,3,40,2025-10-25
348,modul intro materi energi transit,modul get introduct research technic world materi energi transit toward sustain world get chanc work ongo research interdisciplinairi project multidisciplinari way student differ program freedom topic work modul includ workshop research differ content energi materi scienc,15,['Breda'],101,NLQF5,• learn outcom project student optim part given water chain reallif project multidisciplinari group base principl circular consid water qualiti water quantiti environ student make one design sketch partial result relat relev sdg,energi transit materi transit centr expertis research interdisciplinari,0.71,0.98,2,33,2025-09-09
349,minor biopolymerencirculair polymeren,minor biopolymer verbred naast procestechnologisch dimensie chemisch dimensie waarbij accent ligt verwerkingstechnologie kunststoff polymer biopolymer ontwikkel productie toepass biopolymer eindproduct materiaaleigenschapp hoofdthema maatschappij bedrijfslev onderwerp benaderd vanuit duurzam invalshoek grot maatschapp belang komend jar,30,['Breda'],101,NLQF6,• learn outcom internship student appli circular water technolog knowledg skill case studi compani multidisciplinari group result relev profession product compani,materiaal transitie onderzoek vorm onderwijs interdisciplinair,0.71,0.546,2,21,2025-12-28
350,modul forensisch laboratorium onderzoek,flo gat verzamel spor mockup plat delict analyser hiervan chemisch biologisch onderzoeksmethod interpreter technisch bewijsmiddel vervolgen scenariodenk geoefend bepal welk gebeurteniss gevond bewijs verklar,15,"['Breda', 'Den Bosch']",101,NLQF5,learn outcom design think multidisciplinari profession cooper research student work interdisciplinari problem relat materi energi transit order answer question actual client togeth student disciplin multidisciplinari use biomimicri designthink agil plan realiz deploy differ disciplin show group dynam reflect,forensisch onderzoek sporenanalys data analys scenario denk strafrecht,0.65,0.124,5,30,2025-09-03
351,chemie gezond,chemie gezond werktitel gat voeding medicijn,15,"['Breda', 'Den Bosch']",101,NLQF5,,medicinal chemi organisch chemi bioanalytisch chemi data chemi,0.36,0.138,5,70,2025-12-24
352,minor drug discoveri,student chemie biologie doorlop theorie programma eerst fas drug discovery hiervij samengewerkt multidisciplinair team gevolgd praktijk project specifiek eig opleid,30,['Breda'],101,NLQF6,learn outcom problem solv student abl come creativ solut interdisciplinari problem materi energi transit solut substanti research result practic theoret illustr product product,organisch chemi biochemi interdisciplinair farmaceutisch onderzoek,0.84,0.234,5,58,2025-10-01
353,datavisualisatieautomatis tech data ct,student gan opzoek juist datavisualisatie datawarrior onderzoeksvrag beantwoord gan dataset analyserenimporterenverwerk knimelim afhank opleid komt daarbij data vergar opstellingexperiment hierbij past klein automatiser arduino waarbij ler programmer omgan sensoriek,15,"['Breda', 'Den Bosch']",101,NLQF5,design learn outcom materi energi transit student realis need energi materi transit order decreas ecolog footprint western societi work circular regen economi take account natur environ well qualiti aesthet human need show substanti design get student get ec theoret background connect design wheel biomimicri method,datavaardigheid automatis programeren sensoriek,0.51,0.028,3,57,2025-10-10
354,forensisch chemi,forensisch wetenschap chemisch analys bewijsmiddel enorm belangrijk veld maakt snell ontwikkel beschik kom nieuw analys techniek gebruik mak data scienc modul student uitgedaagd ontwikkel drag,15,"['Breda', 'Den Bosch']",101,NLQF6,naast volg ec cursuss training tijden minor teamverband project gewerkt afkomst extern opdrachtgever elk projectgroep eig projectonderwerp uitwerk opdracht bedrijf student zijnhar kennis chemie procestechnologie werktuigbouwkund toepass actueel minor project ec welk maand succes afgerond tak begeleid docent procesbegeleider hijzij voert beoordel sam minor docent team aangevuld extern opdrachtgever namen bedrijv zie kiesopmaatnlmodulesavansatgm,chemisch analys data analys forens scienc ontwikkelen en innoveren,0.42,0.224,5,79,2025-12-10
355,chemic model,opstell voorspell modell hand grot biochemisch dataset bijv medisch dyagnostiek patroonherkenn fitting uitgevoerd via verschill techniek zoal liniair regressie train neural netwerk ai,30,['Den Bosch'],101,NLQF6,sporenanalys plat delict management geavanceerd sporenanalys laboratorium omgev data interprtatie bewijswaard scenariodenk,big data sensoriek programmeren model ai,0.33,0.41,1,53,2025-10-06
356,art biolog,bml student werk interdisciplinair sam student vd kunstacademie focus technisch fotografie bijv microbiologie histologie kristall mbv oa fluorescent microscopie sem bijv anatomisch teken organ plant doel perspectief wissel gener visuel content pr kolom m kunst techniek optie erbij stond,15,['Breda'],101,NLQF5,nnb chemisch analys data analys interpretatie relevantie gezond,fotografi kennistransf kunst bioethiek,0.68,0.542,4,57,2025-09-24
357,minor forensisch onderzoek rechtbank ifka,student ler bewijs strafzak zoal getuigenverklar psychologie achter waarom misdad pleegt natur basis hiervan strafrecht waarvan klein del international strafrecht,30,"['Breda', 'Den Bosch']",101,NLQF6,begrijp toepass kennis multidisciplinair team gebied eerst fas drug discovery target discovery lead optimization,strafrecht forensisch bewij psychologi criminologi,0.74,0.748,1,69,2025-12-04
358,molecular model datadriven analysi,mbv softwar molecul ontdek bind eiwit hitlist opgesteld datadriv analysis vervolgen hieruit molecul geselecteerd gesynthetiseerd mbv softwar lab fysiek test binding eiwit lab uitgevoerd,30,['Breda'],101,NLQF6,datavaard ontwikkel effectief objectief onderzoeksvrag beantwoord basis programmer automatiser,moleculair modelleren virtual screen dataanalys synthes small molecul programmeren python comput chemistri machin learn,0.31,0.978,1,53,2025-09-06
359,industri catalysi sustain process,material biologisch process schon lucht katalys katalys lijkt chemisch proces enorm interdisciplinair minor mak kennis katalytisch process ler herkenn kwantificer ga slag toepass cocreatie werkveld multidisciplinair team werk project verduurzam bestaand productieprocess opdracht werkveld ontwikkel duurzam nieuw productieproces adhv literatur,30,['Breda'],101,NLQF6,ontwikkel toepass nieuw technologie bewijsmiddel onderzoek chemisch identiteit samenstell,katalys verduurzam biocatalysi groen chemi procesoptimalisati,0.63,0.762,5,37,2025-11-05
360,sustain suppli chain,follow modul student abl critic assess compani product market sustain shown optim busi model whole stori must correct product also dna compani,15,['Breda'],101,NLQF5,kritisch beoordel validiteit data set inzicht basistechniek data verwerk voorspell modell bijv liniair regressie train neural netwerk ai kritisch huiding tov uitkomst modell inzet biochemisch kennis juist conclusies kom,sustain ethic market transpar product,0.45,0.718,4,49,2025-11-23
361,infectiepreventi bml,tijden modul infectiepreventie verwerf ontwikkel kennis inzicht vaardig attitud betreff infectieziekt microbiologie immunologie epidemiologie preventiev maatregel,15,['Breda'],101,NLQF5,kritisch denk theoretisch kennis international strafrecht criminologie argumenter technisch engel schrijv begrip gedrag forensisch chemischebiologisch kennis toepass casus project,,0.72,0.112,4,34,2025-12-01
362,bioinformatica,bioinformat combin life scienc informat alway involv program data handl knowledg linux besid window sever applic softwar packag handl visual data perhap importantli commun biologist scientif programm field work dna sequenc compar genom phylogenet rna express transcriptom research amino acid sequenc proteom structur function genom even system biolog epigenom,15,['Breda'],101,NLQF5,student leert virtual screening zet statistisch analyser ler hit optimaliser mbv softwar syntheserout stell mbv softwar synthes voer lab slot biofysisch experiment voer,,0.41,0.728,4,46,2025-11-14
363,introductie fundamentel toegepast onderzoek,actuel casuss student mak kennis fundamentel toegepast onderzoek biologiemedisch vraagstuk,15,['Breda'],101,NLQF5,student binn multidisciplinair team katalytisch proces identificer kwaliteitsparameter daarvan bepal verbetervoorstel basis experimentel data analyser verantwoord effect gevarieerd parameter student functioner binn professionel team verantwoord hand prestaties binn team input teamgenot opdrachtgever daarmee vervolgstapp formuler waarmee verder person professionel ontwikkel,,0.75,0.64,3,70,2025-09-04
364,minor biobas technolog busi develop,student learn develop circular andor biobas product look technolog sustain market financ,30,['Breda'],101,NLQF6,student draw onlin market campaign selfdevelop technic fulli circular product base sustain busi model,sustain technolog develop market financ prototyp proof concept,0.55,0.866,5,53,2025-11-18
365,minor procesautomatis benno vri,student ler vaardig dusdan student industriel automatiser vraagstuk oploss juist informatie inlever vraagstuk loss,30,['Breda'],101,NLQF6,student learn creat busi plan client comani want develop biobas andor circular product involv critic think intercultur commun consult,ontwerp modeller instell,0.91,0.634,4,71,2025-09-06
366,didactiek ng nt,student mak kennis vak docent hierbij richt wij natur techniek gezond,15,['Breda'],101,NLQF6,,didactiek docentschap natur techniek gezond,0.39,0.306,3,76,2025-12-27
367,proefdierkund,lab proefdier mog werk biomedisch onderzoeker voldoen beroepsvereist biotechnicus zoal bedoeld artikel lid b dierproevenregel voorhen artikel bevoegd volgen wet dierproev,15,['Breda'],101,NLQF5,student levert basis opgesteld lif cycl assessment adviesrapport basis waarvan opdrachtgever stat weloverwog besluit mak,,0.52,0.556,2,57,2025-12-22
368,modul forensisch onderzoek,aanleid mock up plat delict student forensisch onderzoek,15,['Breda'],101,NLQF5,,plat delict scenario denk forensisch onderzoek bewijskracht,0.37,0.758,2,52,2025-12-03
369,multdisciplinair samenwerk beroepscontext creatief domein meerder variant modules verschill combinaties studies binn aci volgen eenzelfd raamwerk,modul all aci student kennismak disciplines binn aci multi interdisciplinair samenwerk disciplines binn aci creatiev innovatiev bijdrag lever maatschapp vraagstuk ervar opdoen kiez beroepswerkcontext ofwel elk aci student modul beroepswerkcontext kiez waaruit sam student acidisciplines gewerkt crer bijdrag maatschapp vraagstuk,15,"['Breda', 'Den Bosch']",115,NLQF5,,activism collectivism sociaal politiek engag innovati creativiteit,0.9,0.266,3,43,2025-12-29
370,sonic narr,sonic narratives gericht skill verhal vertell middel geluid modul biedt mogelijk kracht impact geluid medium verkenn begrijp we ler modul opnam postproductie geluid vorm gev middel verschill techniek geluid emoties oproep aandacht vasthoud complex concept toegank manier uitlegg focus we medium geluid stat beeld dd intenser lat belev leert eerst stapp nem toegevoegd waard geluid zet volg modul stat beter keuzes mak geluid inzet project immersiev installatie animatie film tentoonstell,15,['Breda'],116,NLQF5,verdiep skill sounddesign,sound design opnam producti postproducti storytel,0.87,0.23,3,34,2025-12-11
371,creat exhibit,modul nem we diep duik wereld tentoonstell ler allemal komt kijk publiek tentoonstell kom we nem hel proces mak tentoonstell loep all facet gan we experimenter – curer organiser ontwerp tentoonstell we werk minor sam partner stad zoal grot kerk stadsarchief team werk sam tentoonstell mak materiaal partner ter beschik stelt aangevuld eig werk aansluit inhoud ontwikkelt inhoud uitgangspunt vormgev voert regie organisatie regelt communicatie pr,15,['Breda'],117,NLQF5,leert • tentoonstell curer vanuit inhoud uitgangspunt • overzien nodig tentoonstell organiser • sam werk productie tentoonstell kom • welk mogelijk communicatie pr rondom tentoonstell • tentoonstell kunt vormgev • reflecter tentoonstell maatschapp context plaats • publicaties mak tentoonstell,verdiep positioner tentoonstell skill ism partner breda wit rok grot kerk stadsarchief chas waarbij collectief sam thematiek publiek bepaald,0.47,0.334,5,79,2025-10-21
372,innov sustain sdg motion,tijden innovation for sustainability werk hog niveau complexiteit vrijheid uitdag werk gerelateerd een zeventien duurzam ontwikkelingsdoel sdgs verenigd naties werkt sam team student sdg hub verschill opdrachgever georganiseerd rond verschill themas zoal design for sustainability corporat social responsibility god health wellbeing regenerativ production and consumption responsibl startup,15,['Den Bosch'],118,NLQF6,herformuler zelfstand onderbouwd voorlop innovatieopdracht opstell zodan startpunt opdracht definieert beeld schets innovatierout verstand zak grondig problem onderzoek zelfstand echt problem achterhal onderbouwd definitiev innovatieopdracht opstell zodan hiermee ideeen ruw concept gegenereerd zelfstand nieuw levensvat innovatieontwerp ontwikkel zodan meervoud waard toevoegt voldan innovatieopdracht zelfstand realisatiestrategie ontwikkel zodan aannem gebruiker concept gan gebruik innovatieproces leid bijstur zodan opdracht efficient aangepakt leidt gedrag resultat achteraf inzicht gev leiding gegev waarbij student functioner weg gev sterk ontwikkelpunt beginn busines innovator,sustain develop goal design sustain corpor social respons good health wellb regen product consumpt respons startup impact maken bijdragen aan transiti,0.73,0.312,5,49,2025-11-01
373,write confid,stori want tell write confid one distil idea lurk back front mind work work reson work one say…y stori want tell mani emerg maker struggl find one’ voic hear authent clear reson scope passion start basic lack confid want tell want tell share within “the stori want tell” work young creativ seek rout confid use write catalyst ground forc lean throughout career focu help student feel confid practic driven cours see meter make return core studi better idea tell mayb even lab exposur new medium new form write make languag commun textual visual center,15,['Breda'],116,NLQF5,,creativ write storytel skill genr hybrid form visual art,0.83,0.308,2,74,2025-10-27
374,inclusief samenwerk verliezer,all grot vak klein vraagstuk we partij nodig pak tegelijkertijd niemand opgeleid ‘samenwerker’ we vak gevoel intuitie ervar beweg organisatie samenwerk team de patron samenwerkingsverband vanuit jouw rol bewust werk verbind mak verschill hen ler mens cultur vorm cultur mens vormt dag jezelf ander kijk mens team basis dep democracymethod zorg wijsheid hel groep benut brengt onderstrom gezamen wijsheid bov potentieel ieder individu benut groepsgevoel vergrot werkelijk luister ruimt gev ‘minderheid’ hoort daarbij kunt allen team bouw basis interactie dialog vergader hoorzit bijeenkomst ontmoet waarin elkar juist perspectiev deelt sam besluit neemt,15,['Breda'],119,NLQF6,patron samenwerkingsverband herkenn expliciet mak vinger legg essentie patron reflectie eig rol procesbegeleider teamlid eig ‘kleur’ vind waarder kwetsbar voorkeursstijl kenn condities crer intervenier kies interventie condities waaronder interventie kansrijk wanner beter ander zelf betrek ander interventie omgan groepsdynamiek conflict dieperligg verschill inzicht,corpor antropologi omgevingscommunicati deep democraci organisatiecultuur verand communicati verbind polarisati leiderschap,0.66,0.258,4,61,2025-11-05
375,animati storytel,verdiep animati storytel,15,"['Breda', 'Den Bosch']",120,NLQF5,,,0.64,0.656,2,70,2025-11-18
376,creativ agenc,the creativ agency modul waarin gat werk campagnes wereld beter mak maakt kennis branding advertis market communicatie modul ontdek creatief bureau succesvoll campagnes kunt ontwikkel belangrijk boodschap maatschappij zet werkt multidisciplinair creatief team agency werkt verschill project tegelijk project richt gedragsverander krijg elkar mak impact combiner woord beeld interactiviteit strategie vernieuw boodschap echt overkomt uitgedaagd essentiel principes strategieen branding combiner jullie eig creativiteit inzicht kom resultat impact,30,"['Breda', 'Den Bosch']",121,NLQF6,,maatschapp betrok creatief branding campagn advertis idel gedragsverander media,0.46,0.568,4,36,2025-11-14
